Id,product_id,rating,review_title,review_text,timestamp,date,year,month,text_length,sentiment_label,ai_sentiment,ai_confidence,sentiment_score
202968,B000H25S8U,5,Delicious pancakes,Swedish pancakes are a family favorite in my home. They are similar to a thin crepe and sweeter than regular pancakes.I have to buy it by the case as they don't last too long!,1345420800,2012-08-20,2012,8,175,Positive,Positive,0.9767,0.9767
33143,B000SATIZA,3,Not original hibiscus flower tea,"I love this tea, its everything everybody is saying about it. But from the first time I brewed this tea, my husband took one look and said to me that its not hibiscus but sorrel tea. I argued, whatever but I decided to look it up anyways because the tea did look and taste like sorrel drink that we make in the Caribbean. In the US its called red hibiscus or roselle or Florida cranberry. It does lower blood pressure and it is healthy. My point is that folks think they are drinking actual flower tea and it is misleading when advertisers have these pretty hibiscus flowers on the cans etc (not this particular brand). This plant is comercially grown in the tropics and also in the US in Louisiana and Florida.",1294876800,2011-01-13,2011,1,711,Neutral,Positive,0.9852,0.9852
223945,B004H6MV28,5,good taste and great price,"the flavor is very good, the price is in the ballpark, this is a good buy, don't hesitate on this one",1335484800,2012-04-27,2012,4,101,Positive,Positive,0.9999,0.9999
182285,B000YSXDDY,5,Honey Heaven,"It was such a pleasure to find sugar-free honey. Add it to teas, baklava and other Greek treats and enjoy as though you used regular honey. I do wish they would make some flavor infused honey.",1322524800,2011-11-29,2011,11,192,Positive,Positive,0.9985,0.9985
121669,B002ANCDMS,5,Kitty Cayenne loves her BFF Canned Cat Food...,and I am happy to know that it is a product manufactured with cat health in mind - it's all good. Purchased through Amazon I save big bucks and buy three different 8 packs at once. I use BFF to supplement her dry food in the a.m. and p.m. My kitty (a former under-weight pound cat) always licks her plate clean! I will never buy grocery store cat food again.,1309046400,2011-06-26,2011,6,358,Positive,Positive,0.9987,0.9987
390603,B0049D3X3U,5,As expected and quick,When the boxes arrived the top of each was a little squished but it did not affect the product at all. I would def. order again.,1320451200,2011-11-05,2011,11,128,Positive,Negative,0.9993,-0.9993
450739,B0000V8IOE,4,Nectar of the Heavens,"I drink tea every day, but I do enjoy the occasional cup of coffee every once in a while. Because of that, I can justify paying premium prices for good coffee. Let me tell you, this coffee is worth its weight in gold.<br /><br />I had actually purchased the coffee without realizing that the beans were whole-bean. I quickly purchased a grinder. The grinder came four days after the coffee did. If I had known how good this coffee was beforehand, those four days would have been torture.<br /><br />Mind you, I'm basing this review on the fact that I have only brewed one pot so far, but one pot was all it took. This coffee is amazingly silky smooth and doesn't leave a harsh aftertaste like other coffees. It's a little on the light side, so if you like your coffee strong, I'd recommend about 1.5-2 rounded tablespoons per cup.<br /><br />I am definitely a believer in Kona Coffee now. I will be buying more of this in the future for myself and as gifts, though I'll probably use it before I have a chance to give it out.",1274140800,2010-05-18,2010,5,1024,Positive,Positive,0.9709,0.9709
83964,B004776JPW,5,Great tea!,"This was my first tea purchase for our Keurig machine, and I am very pleased. The flavor was smooth - no bitterness at all. Drank it hot, and over ice - both were fantastic. I will be buying this again.",1343865600,2012-08-02,2012,8,202,Positive,Positive,0.9998,0.9998
448998,B000H27NWE,3,Too salty,"Enjoyed the minestone soup, but it was much too salty. Would like it much more if not so salty.....i",1294617600,2011-01-10,2011,1,100,Neutral,Negative,0.9767,-0.9767
17845,B0001FQVCA,5,the amazing chocolate treat,"Nutella the amazing treat<br /><br />Are you a chocolate lover? Well if you are, Nutella is what you want!<br /><br />Every day when I come home from school and have a banana I think ""well I don't want just a normal banana."" So I go to the cupboard and get some Nutella and boy is it yummy!<br /><br /> One of my most favorite thing about this product is it's smooth and creamy. It's practically good on anything! One time I had it on a potato chip and it actually wasn't that bad!<br /><br /> If you're on the go they sell little mini jars with crackers on the side, so your kids stay happy and entertained!<br /><br /> Another thing I love about is it is healthy for you so it keeps your kids happy and healthy at the same time! Nutella is not like normal chocolate. it never melts and it stays good for quite some time. You know how some chocolate is a bad habit? Well this one is the complete opposite.<br /> If you're a chocolate lover this is the chocolate for you!",1348617600,2012-09-26,2012,9,971,Positive,Positive,0.9991,0.9991
367458,B005J1DYUI,4,No count?,How am I to know how many I am buying? The snack is great and my girls love them but I can't buy without knowing how many I am buying??,1343088000,2012-07-24,2012,7,135,Positive,Positive,0.9949,0.9949
64227,B000KKQNJM,4,GINGERBREAD HOUSE KIT,"WE HAD FUN! IT WAS GREAT FOR THE REDUCED PRICE. IT WAS NO DIFFERENT, DELUXE, THAN AVAILABLE IN STORE. I USED IT WITH MY 8 YEAR OLD GRANDDAUGHTER AND WAS SURPRISED HOW GOOD THE WHITE FROSTING, GLUE, TASTED. IT WOULD HAVE BEEN EASIER IF A TIP WAS INCLUDED, BUT I USED A BAG AND TIP I HAD HERE. IF YOU HAVE A PERFECTIONIST DOING IT, AS I DID, THE COLORS OF THE CANDY DESIGN ON THE PICTURE OF THE HOUSE WERE NOT INCLUDED, COLOR-WISE. BUT WE MADE DO AND HAD PLENTY OF CANDY. SHE ADDED MORE GUMBALLS, THAT I HAD ALREADY.",1262995200,2010-01-09,2010,1,514,Positive,Positive,0.9977,0.9977
47420,B001QE7S4K,5,Impressed,"Our picky JRT positively loves this food.<br />I purchased two flavors to try the brand and I'm back to try some others.<br />When I opened the cans for the first time, it looked good enough to serve humans.<br />The texture and smell does not make you think dog food.<br />A single can is a perfect sized portion for our dog, which makes it easy for me.",1322956800,2011-12-04,2011,12,354,Positive,Positive,0.9973,0.9973
397005,B000NOXBWW,5,Best French Roast,I've tried many of the other brands of French Roast and find that the Tully's brand offers the best all-around satisfying flavor. I brew it on the largest cup size and it produces a good cup of coffee. My guests agree.,1317772800,2011-10-05,2011,10,218,Positive,Positive,0.9998,0.9998
36086,B0035MO3NU,1,burned dog cookies,"I had never ordered these before and did not know what to expect, but certainly for the high price scorched dog cookies were a big surprise. I threw them out and will never order anything made by EVO again if this is indicative of their quality control. The price was reduced, but garbage is still garbage at half the price. I am going to ask Amazon to refund my money!",1310947200,2011-07-18,2011,7,369,Negative,Negative,0.9982,-0.9982
210111,B0009YUGAG,3,The ingredients and concept look great,"I'm on the fence with Blue Buffalo. Our 2 girls like it okay, it has unique life source bits that make the vitamins very available to the system, high quality ingredients which means they will have better immune systems to fight off diseases, yada yada. Of course, I want them to live long and healthy lives. They are our best friends. I am always on the lookout for a food that is ""better"" and I try samples of many and yet come back to the tried and true.<br />Anyway, on with the review. The girls were on this food for less than a month and I have to say they really enjoyed eating it. My biggest complaint of this food was in the potty dept. with soft, sometimes runny movements that didn't get better with time. Now, I could have added things like pumpkin or bran to firm things up but I feel at Blue Buffalo prices I should not be adding a thing. Also, it seemed coat quality went down as well.<br />I do like the Blue Buffalo concept and may sometime in the future try a different formula in their line up or wait and see if they decide to 'fine tune' the Chicken and Rice a little more to be more agreeable.",1308528000,2011-06-20,2011,6,1116,Neutral,Positive,0.9985,0.9985
426266,B005J0LP6E,5,smooth,"This went down very smooth with no burn. On par with Patrone in my book. I havent tried the gold, but the silver has quickly become one of my favorites.",1331942400,2012-03-17,2012,3,152,Positive,Positive,0.9974,0.9974
338425,B000F3YF0S,4,A Tea With Character,"Lapsang Souchong tea is difficult to find, and it is an acquired taste, but I love its smoky flavor - Lapsang Souchong has more character than regular black tea, and it conjures up visions of sitting by a roaring fire on a cold winter's afternoon with a good book. If you have never tried it before, you might not want to order this much, but if you have experienced Lapsang Souchong before, or if you're feeling bold and want to try something a bit rarer than Lipton's, I highly recommend it.",1238025600,2009-03-26,2009,3,493,Positive,Positive,0.9992,0.9992
342651,B000FDLB9Q,5,Espresso!!! Espresso!!! Espresso!!!,"I've been trying different Espresso from Amazon since they have a large selection to choose from. This is brand number five, Alessi is by far the best! It's a rich tasting Espresso, not bitter but creamy with a hint of cocoa. Best Espresso on Amazon! I found this Espresso months ago while shopping to refill my stockpile, but it was not available at the time. So I added it to my wish list in hopes it would be back in stock soon. Looks like no one has discovered this Espresso! yet. I sure it won't take long for my secret to get out .............Espresso!!! Espresso!!! Espresso!!!",1203292800,2008-02-18,2008,2,584,Positive,Positive,0.9962,0.9962
